"SALK_Line","germ","fitness","fitdev","treattype","fitmean","fitnogermmn","pot","treattype.badT","line","Pot2","tray","biomass","fruitnum","abortnum","silique","tray1","treat1","pot3","height","leaf","rosediam","surv","fitnogerm","fitdevng","fitdev.all","fitdevng.all","percent","Gene","tagnum","abortn","alive.at.harvest","treat","area.ratio","FamilySize","GeneFamilyName","SFamilySize","ratiocat","Regulatory"
"SALK_033666C",12,37,-2.39545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G18470",754,12,1,"treat",4.72729094,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_033666C",12,42,2.60454545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G18470",757,21,1,"treat",4.72729094,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_033666C",12,75,35.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G18470",762,29,1,"treat",4.72729094,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_033666C",12,79,39.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G18470",763,108,1,"treat",4.72729094,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_033666C",12,93,53.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G18470",761,52,1,"treat",4.72729094,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_036539C",12,30,-9.39545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",694,55,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,49,9.60454545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",692,22,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,50,10.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",695,60,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,61,21.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",696,31,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,64,24.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",701,46,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,69,29.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",697,32,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,69,29.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",693,43,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,72,32.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",691,21,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,82,42.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",702,23,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,86,46.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",700,42,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,97,57.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",699,57,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_036539C",12,120,80.6045454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G74410",698,46,1,"treat",0.5200261336,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_037779C",8,0.6667,-38.7287545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1023,76,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_037779C",8,24.6679,-14.7275545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1025,16,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_037779C",8,29.3348,-10.0606545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1021,20,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_037779C",8,34.0017,-5.39375454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1020,27,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_037779C",8,37.3352,-2.06025454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1022,34,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_037779C",8,42.6688,3.27334545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1024,26,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_037779C",8,46.0023,6.60684545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18650",1026,54,1,"treat",4.3036531347,62,"MADS-box Transcription Factor Family",62,"1.5 -> Inf","yes"
"SALK_038445C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT4G30370",58,NA,0,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT4G30370",52,NA,0,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT4G30370",55,NA,0,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT4G30370",54,NA,0,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,16,-23.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",59,30,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,27,-12.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",50,54,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,36,-3.39545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",56,129,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,66,26.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",60,19,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,78,38.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",51,78,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,95,55.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",53,63,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038445C",11,118,78.6045454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G30370",57,31,1,"treat",9.595797772,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_038957C",0,0,-105.3,"control",105.3,105.3,125,"CONTROL","038957",125,".",NA,0,".",".",7,"control",125,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-105.3,"control",105.3,105.3,44,"CONTROL","038957",44,"3",NA,0,".",".",3,"control",44,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-105.3,"control",105.3,105.3,124,"CONTROL","038957",124,".",NA,0,".",".",7,"control",124,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-105.3,"control",105.3,105.3,67,"CONTROL","038957",67,"4",NA,0,".",".",4,"control",67,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,306,"HI WATER","038957",306,".",NA,0,".",".",16,"high nutrients",306,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,395,"HI WATER","038957",395,".",NA,0,".",".",20,"high nutrients",395,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,304,"HI WATER","038957",304,".",NA,0,".",".",16,"high nutrients",304,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,344,"HI WATER","038957",344,".",NA,0,".",".",18,"high nutrients",344,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,292,"HI WATER","038957",292,".",NA,0,".",".",15,"high nutrients",292,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-12.5,"highwater",12.5,12.5,229,"FERTILIZER","038957",229,".",NA,0,".",".",12,"high H2O",229,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-12.5,"highwater",12.5,12.5,232,"FERTILIZER","038957",232,".",NA,0,".",".",12,"high H2O",232,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-12.5,"highwater",12.5,12.5,269,"FERTILIZER","038957",269,".",NA,0,".",".",14,"high H2O",269,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",0,0,-12.5,"highwater",12.5,12.5,254,"FERTILIZER","038957",254,".",NA,0,".",".",13,"high H2O",254,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-105.3,"control",105.3,105.3,72,"CONTROL","038957",72,"4",NA,0,".",".",4,"control",72,NA,NA,NA,0,0,-105.3,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-105.3,"control",105.3,105.3,102,"CONTROL","038957",102,"6",NA,0,".",".",6,"control",102,NA,NA,NA,0,0,-105.3,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,290,"HI WATER","038957",290,".",NA,0,".",".",15,"high nutrients",290,NA,NA,NA,0,0,-76,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,343,"HI WATER","038957",343,".",NA,0,".",".",18,"high nutrients",343,NA,NA,NA,0,0,-76,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,334,"HI WATER","038957",334,".",NA,0,".",".",17,"high nutrients",334,NA,NA,NA,0,0,-76,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-12.5,"highwater",12.5,12.5,153,"FERTILIZER","038957",153,".",NA,0,".",".",8,"high H2O",153,NA,NA,NA,0,0,-12.5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-12.5,"highwater",12.5,12.5,240,"FERTILIZER","038957",240,"12",0,0,"8","0 n/a",12,"high H2O",240,20,1,2.19,1,0,-12.5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-12.5,"highwater",12.5,12.5,258,"FERTILIZER","038957",258,".",NA,0,".",".",13,"high H2O",258,NA,NA,NA,0,0,-12.5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,0,-12.5,"highwater",12.5,12.5,280,"FERTILIZER","038957",280,".",NA,0,".",".",14,"high H2O",280,NA,NA,NA,0,0,-12.5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,1,-11.5,"highwater",12.5,12.5,266,"FERTILIZER","038957",266,"14",0.01,1,"25","6",14,"high H2O",266,99,9,2.79,1,1,-11.5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,10,-2.5,"highwater",12.5,12.5,250,"FERTILIZER","038957",250,"13",0.01,10,"43","10.5",13,"high H2O",250,144,4,5.19,1,10,-2.5,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,36,-69.3,"control",105.3,105.3,108,"CONTROL","038957",108,"6",0.12,36,"64","10",6,"control",108,111,31,1.33,1,36,-69.3,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,113,7.7,"control",105.3,105.3,42,"CONTROL","038957",42,"3",0.12,113,"51","13",3,"control",42,355,37,8.57,1,113,7.7,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,131,25.7,"control",105.3,105.3,84,"CONTROL","038957",84,"5",0.14,131,"26","13",5,"control",84,306,28,6.76,1,131,25.7,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,136,30.7,"control",105.3,105.3,14,"CONTROL","038957",14,"1",0.13,136,"68","7.7",1,"control",14,322,69,9.83,1,136,30.7,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,160,117.777777777778,"nutrient",42.2222222222222,76,396,"HI WATER","038957",396,"20",0.49,160,"9","8",20,"high nutrients",396,349,69,9.52,1,160,84,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",1,NA,NA,"nutrient",42.2222222222222,76,420,"HI WATER","038957",420,"21",NA,NA,".",".",21,"high nutrients",420,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_038957C",3,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G24540",13,NA,0,"treat",1.1256210194,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_038957C",3,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G24540",12,NA,0,"treat",1.1256210194,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_038957C",3,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G24540",10,NA,0,"treat",1.1256210194,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_038957C",3,22.9068,-16.4886545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G24540",11,69,1,"treat",1.1256210194,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_040514C",7,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G12310",1280,NA,0,"treat",1.6956973318,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_040514C",7,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G12310",1279,NA,0,"treat",1.6956973318,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_040514C",7,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G12310",1277,NA,0,"treat",1.6956973318,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_040514C",7,2.154,-37.2414545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G12310",1278,1,1,"treat",1.6956973318,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_040514C",7,41.4645,2.06904545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G12310",1276,67,1,"treat",1.6956973318,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_042624C",12,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1260,11,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT2G21235",1258,NA,0,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,1.7142,-37.6812545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1255,65,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,1.7142,-37.6812545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1257,60,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,5.1426,-34.2528545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1262,17,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,7.7139,-31.6815545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1261,7,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,10.2852,-29.1102545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1259,4,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042624C",12,11.1423,-28.2531545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G21235",1256,12,1,"treat",1.310698496,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_042704C",0,0,-105.3,"control",105.3,105.3,30,"CONTROL","042704",30,"2",NA,0,".",".",2,"control",30,NA,NA,NA,1,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,352,"HI WATER","042704",352,".",NA,0,".",".",18,"high nutrients",352,NA,NA,NA,1,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",0,0,-12.5,"highwater",12.5,12.5,263,"FERTILIZER","042704",263,".",NA,0,".",".",14,"high H2O",263,NA,NA,NA,1,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-105.3,"control",105.3,105.3,93,"CONTROL","042704",93,"5",NA,0,".",".",5,"control",93,NA,NA,NA,0,0,-105.3,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-105.3,"control",105.3,105.3,140,"CONTROL","042704",140,".",NA,0,".",".",7,"control",140,NA,NA,NA,0,0,-105.3,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,355,"HI WATER","042704",355,".",NA,0,".",".",18,"high nutrients",355,NA,NA,NA,0,0,-76,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,380,"HI WATER","042704",380,".",NA,0,".",".",19,"high nutrients",380,NA,NA,NA,0,0,-76,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,345,"HI WATER","042704",345,".",NA,0,".",".",18,"high nutrients",345,NA,NA,NA,0,0,-76,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,301,"HI WATER","042704",301,".",NA,0,".",".",16,"high nutrients",301,NA,NA,NA,0,0,-76,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,291,"HI WATER","042704",291,".",NA,0,".",".",15,"high nutrients",291,NA,NA,NA,0,0,-76,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-12.5,"highwater",12.5,12.5,193,"FERTILIZER","042704",193,"10",0,0,"19","0 n/a",10,"high H2O",193,40,12,2.17,1,0,-12.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_042704C",1,0,-12.5,"highwater",12.5,12.5,213,"FERTILIZER","042704",213,"11",0,0,"15","0 n/a",11,"high H2O",213,20,15,4.45,1,0,-12.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
