"GeneFamilyName","SALK_Line","tagnum","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene_Family","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","gene.family.size","delfield","cntrl","Freq"
"basic region leucine zipper (bZIP) Transcription Factor","SALK_087636C",565,0,0,"treat","SALK_087636c","087636c",12,11,91.67,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G38900","salk","SALK_087636","NULL","BZIP29","NULL","T9A14.180","AT4G38900","NULL","AF401297","NULL","NULL","NULL","\"bZIP protein; vsf-1 protein, Lycopersicon esculentum, PIR2:S52203\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_087636C",571,0,1,"treat","SALK_087636c","087636c",12,11,91.67,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G38900","salk","SALK_087636","NULL","BZIP29","NULL","T9A14.180","AT4G38900","NULL","AF401297","NULL","NULL","NULL","\"bZIP protein; vsf-1 protein, Lycopersicon esculentum, PIR2:S52203\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_132285C",1166,0,1,"treat","SALK_132285c","132285c",12,12,100,"","basic region leucine zipper (bZIP) Transcription Factor","AT3G10800","salk","SALK_132285","NULL","BZIP28","NULL","T7M13.12","AT3G10800","NULL","AJ419850","NULL","NULL","NULL","bZIP family transcription factor; contains Pfam profile: PF00170 bZIP transcription factor; contains similarity to TGACG-sequence specific DNA-binding protein TGA-1B (HSBF) GB:P14233 (Nicotiana tabacum) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"BBR/BPC-family of GAGA-motif binding transcription factors","SALK_072966C",1273,0,1,"treat","SALK_072966c","072966c",12,8,66.67,"","BBR/BPC-family of GAGA-motif binding transcription factors","AT2G01930","salk","SALK_072966","Basic Pentacysteine Protein 1","AtBPC1","NULL","F23I14","AT2G01930","AY380334","AAM15473.1","NULL","NULL","NULL","The BBR/BPC-transcription factor family appears to play a role in the regulation of basal transcription","NULL","presence of the GAGA-factor specific IPR010409/DUF1004 DNA-binding domain","NULL","10631","NULL","501711763","14731261","http://www.uni-tuebingen.de/plantphys/harter/wanke/Projects_GAGA-factors.html","BBR/BPC-Proteins",6,0,"Treatments",7
"BBR/BPC-family of GAGA-motif binding transcription factors","SALK_072966C",1275,3,1,"treat","SALK_072966c","072966c",12,8,66.67,"","BBR/BPC-family of GAGA-motif binding transcription factors","AT2G01930","salk","SALK_072966","Basic Pentacysteine Protein 1","AtBPC1","NULL","F23I14","AT2G01930","AY380334","AAM15473.1","NULL","NULL","NULL","The BBR/BPC-transcription factor family appears to play a role in the regulation of basal transcription","NULL","presence of the GAGA-factor specific IPR010409/DUF1004 DNA-binding domain","NULL","10631","NULL","501711763","14731261","http://www.uni-tuebingen.de/plantphys/harter/wanke/Projects_GAGA-factors.html","BBR/BPC-Proteins",6,0,"Treatments",7
"BBR/BPC-family of GAGA-motif binding transcription factors","SALK_072966C",1270,0,1,"treat","SALK_072966c","072966c",12,8,66.67,"","BBR/BPC-family of GAGA-motif binding transcription factors","AT2G01930","salk","SALK_072966","Basic Pentacysteine Protein 1","AtBPC1","NULL","F23I14","AT2G01930","AY380334","AAM15473.1","NULL","NULL","NULL","The BBR/BPC-transcription factor family appears to play a role in the regulation of basal transcription","NULL","presence of the GAGA-factor specific IPR010409/DUF1004 DNA-binding domain","NULL","10631","NULL","501711763","14731261","http://www.uni-tuebingen.de/plantphys/harter/wanke/Projects_GAGA-factors.html","BBR/BPC-Proteins",6,0,"Treatments",7
"BBR/BPC-family of GAGA-motif binding transcription factors","SALK_072966C",1271,0,1,"treat","SALK_072966c","072966c",12,8,66.67,"","BBR/BPC-family of GAGA-motif binding transcription factors","AT2G01930","salk","SALK_072966","Basic Pentacysteine Protein 1","AtBPC1","NULL","F23I14","AT2G01930","AY380334","AAM15473.1","NULL","NULL","NULL","The BBR/BPC-transcription factor family appears to play a role in the regulation of basal transcription","NULL","presence of the GAGA-factor specific IPR010409/DUF1004 DNA-binding domain","NULL","10631","NULL","501711763","14731261","http://www.uni-tuebingen.de/plantphys/harter/wanke/Projects_GAGA-factors.html","BBR/BPC-Proteins",6,0,"Treatments",7
"BBR/BPC-family of GAGA-motif binding transcription factors","SALK_072966C",1274,0,0,"treat","SALK_072966c","072966c",12,8,66.67,"","BBR/BPC-family of GAGA-motif binding transcription factors","AT2G01930","salk","SALK_072966","Basic Pentacysteine Protein 1","AtBPC1","NULL","F23I14","AT2G01930","AY380334","AAM15473.1","NULL","NULL","NULL","The BBR/BPC-transcription factor family appears to play a role in the regulation of basal transcription","NULL","presence of the GAGA-factor specific IPR010409/DUF1004 DNA-binding domain","NULL","10631","NULL","501711763","14731261","http://www.uni-tuebingen.de/plantphys/harter/wanke/Projects_GAGA-factors.html","BBR/BPC-Proteins",6,0,"Treatments",7
"BBR/BPC-family of GAGA-motif binding transcription factors","SALK_072966C",1272,0,1,"treat","SALK_072966c","072966c",12,8,66.67,"","BBR/BPC-family of GAGA-motif binding transcription factors","AT2G01930","salk","SALK_072966","Basic Pentacysteine Protein 1","AtBPC1","NULL","F23I14","AT2G01930","AY380334","AAM15473.1","NULL","NULL","NULL","The BBR/BPC-transcription factor family appears to play a role in the regulation of basal transcription","NULL","presence of the GAGA-factor specific IPR010409/DUF1004 DNA-binding domain","NULL","10631","NULL","501711763","14731261","http://www.uni-tuebingen.de/plantphys/harter/wanke/Projects_GAGA-factors.html","BBR/BPC-Proteins",6,0,"Treatments",7
"bZIP Transcription Factor Family","SALK_027691C",1362,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1364,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1363,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1370,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1368,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1367,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1369,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1365,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
"bZIP Transcription Factor Family","SALK_027691C",1366,0,1,"treat","SALK_027691c","027691c",15,14,93.33,"","bZIP Transcription Factor Family","AT4G36730","salk","SALK_027691","NULL","AtbZIP41","GBF1","NULL","At4g36730","NULL","NULL","NULL","NULL","NULL","NULL","G-box-binding factor 1","Family information was taken from TAIR website directly","NULL","NULL","1501423724","1547369","11906833","http://arabidopsis.med.ohio-state.edu/","AGRIS",45,0,"Treatments",73
